84.690002,0.501724,0.092677,0.995709,0.499571
84.779999,0.501666,0.091106,0.995853,0.499585
84.869995,0.501609,0.089535,0.995994,0.499600
84.960007,0.501553,0.087964,0.996134,0.499613
85.050003,0.501498,0.086394,0.996270,0.499627
85.139999,0.501443,0.084823,0.996405,0.499641
85.230011,0.501390,0.083252,0.996537,0.499654
85.320007,0.501338,0.081681,0.996666,0.499667
85.410004,0.501287,0.080111,0.996793,0.499679
85.500000,0.501237,0.078540,0.996917,0.499692
85.589996,0.501188,0.076969,0.997039,0.499704
85.679993,0.501140,0.075398,0.997159,0.499716
85.770004,0.501093,0.073827,0.997276,0.499728
85.860001,0.501047,0.072257,0.997391,0.499739
85.949997,0.501001,0.070686,0.997503,0.499750
86.040009,0.500957,0.069115,0.997613,0.499761
86.130005,0.500914,0.067544,0.997720,0.499772
86.220001,0.500872,0.065973,0.997825,0.499783
86.309998,0.500831,0.064403,0.997927,0.499793
86.399994,0.500791,0.062832,0.998027,0.499803
86.490005,0.500752,0.061261,0.998124,0.499813
86.580002,0.500714,0.059690,0.998219,0.499822
86.669998,0.500677,0.058119,0.998312,0.499831
86.760010,0.500641,0.056548,0.998402,0.499840
86.850006,0.500605,0.054978,0.998489,0.499849
86.940002,0.500571,0.053407,0.998574,0.499858
87.029999,0.500538,0.051836,0.998657,0.499866
87.119995,0.500506,0.050266,0.998737,0.499874
87.210007,0.500475,0.048695,0.998815,0.499882
87.300003,0.500445,0.047124,0.998890,0.499889
87.389999,0.500416,0.045553,0.998963,0.499896
87.480011,0.500387,0.043982,0.999033,0.499903
87.570007,0.500360,0.042411,0.999101,0.499910
87.660004,0.500334,0.040841,0.999166,0.499917
87.750000,0.500309,0.039270,0.999229,0.499923
87.839996,0.500284,0.037699,0.999289,0.499929
87.929993,0.500261,0.036128,0.999347,0.499935
88.020004,0.500239,0.034557,0.999403,0.499940
88.110001,0.500218,0.032987,0.999456,0.499946
88.199997,0.500198,0.031416,0.999507,0.499951
88.290009,0.500178,0.029845,0.999555,0.499956
88.380005,0.500160,0.028274,0.999600,0.499960
88.470001,0.500143,0.026704,0.999643,0.499964
88.559998,0.500126,0.025133,0.999684,0.499969
88.649994,0.500111,0.023562,0.999722,0.499972
88.740005,0.500097,0.021991,0.999758,0.499976
88.830002,0.500084,0.020420,0.999792,0.499979
88.919998,0.500071,0.018850,0.999822,0.499982
89.010010,0.500060,0.017279,0.999851,0.499985
89.100006,0.500049,0.015708,0.999877,0.499988
89.190002,0.500040,0.014137,0.999900,0.499990
89.279999,0.500032,0.012566,0.999921,0.499992
89.369995,0.500024,0.010996,0.999940,0.499994
89.460007,0.500018,0.009425,0.999956,0.499996
89.550003,0.500012,0.007854,0.999969,0.499997
89.639999,0.500008,0.006283,0.999980,0.499998
89.730011,0.500005,0.004712,0.999989,0.499999
89.820007,0.500002,0.003141,0.999995,0.500000
89.910004,0.500001,0.001571,0.999999,0.500000
89.900002,0.500001,0.001745,0.999998,0.500000
90.089996,0.500001,0.001571,0.999999,0.500000
90.179993,0.500002,0.003141,0.999995,0.500000
90.270004,0.500005,0.004712,0.999989,0.499999
90.360001,0.500008,0.006283,0.999980,0.499998
90.449997,0.500012,0.007854,0.999969,0.499997
90.540009,0.500018,0.009425,0.999956,0.499996
90.630005,0.500024,0.010996,0.999940,0.499994
90.720001,0.500032,0.012566,0.999921,0.499992
90.809998,0.500040,0.014137,0.999900,0.499990
90.899994,0.500049,0.015708,0.999877,0.499988
90.990005,0.500060,0.017279,0.999851,0.499985
91.080002,0.500071,0.018850,0.999822,0.499982
91.169998,0.500084,0.020420,0.999792,0.499979
91.260010,0.500097,0.021991,0.999758,0.499976
91.350006,0.500111,0.023562,0.999722,0.499972
91.440002,0.500126,0.025133,0.999684,0.499969
91.529999,0.500143,0.026704,0.999643,0.499964
91.619995,0.500160,0.028274,0.999600,0.499960
91.710007,0.500178,0.029845,0.999555,0.499956
91.800003,0.500198,0.031416,0.999507,0.499951
91.889999,0.500218,0.032987,0.999456,0.499946
91.980011,0.500239,0.034558,0.999403,0.499940
92.070007,0.500261,0.036128,0.999347,0.499935
92.160004,0.500284,0.037699,0.999289,0.499929
92.250000,0.500309,0.039270,0.999229,0.499923
92.339996,0.500334,0.040841,0.999166,0.499917
92.429993,0.500360,0.042411,0.999101,0.499910
92.520004,0.500387,0.043982,0.999033,0.499903
92.610001,0.500416,0.045553,0.998963,0.499896
92.699997,0.500445,0.047124,0.998890,0.499889
92.790009,0.500475,0.048695,0.998815,0.499882
92.880005,0.500506,0.050266,0.998737,0.499874
92.970001,0.500538,0.051836,0.998657,0.499866
93.059998,0.500571,0.053407,0.998574,0.499858
93.149994,0.500605,0.054978,0.998489,0.499849
93.240005,0.500641,0.056549,0.998402,0.499840
93.330002,0.500677,0.058119,0.998312,0.499831
93.419998,0.500714,0.059690,0.998219,0.499822
93.510010,0.500752,0.061261,0.998124,0.499813
93.600006,0.500791,0.062832,0.998027,0.499803
93.690002,0.500831,0.064403,0.997927,0.499793
93.779999,0.500872,0.065973,0.997825,0.499783
93.869995,0.500914,0.067544,0.997720,0.499772
93.960007,0.500957,0.069115,0.997612,0.499761
94.050003,0.501001,0.070686,0.997503,0.499750
94.139999,0.501047,0.072257,0.997391,0.499739
94.230011,0.501093,0.073828,0.997276,0.499728
94.320007,0.501140,0.075398,0.997159,0.499716
94.410004,0.501188,0.076969,0.997039,0.499704
94.500000,0.501237,0.078540,0.996917,0.499692
94.589996,0.501287,0.080111,0.996793,0.499679
94.679993,0.501338,0.081681,0.996666,0.499667
94.770004,0.501390,0.083252,0.996537,0.499654
94.860001,0.501443,0.084823,0.996405,0.499641
94.949997,0.501498,0.086394,0.996270,0.499627
95.040009,0.501553,0.087965,0.996134,0.499613
95.130005,0.501609,0.089535,0.995994,0.499600
95.220001,0.501666,0.091106,0.995853,0.499585
